Id,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,OverallQual,ExterQual,BsmtQual,KitchenQual,MSZoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Detchd,SaleType_New,SaleCondition_Partial
1663,2008,2008,450.0,2020.0,2020,2020,2,7,1,2008.0,3.0,896.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1664,2007,2007,472.0,2630.0,2674,2674,2,8,2,2007.0,3.0,762.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1665,2008,2008,302.0,1736.0,1736,1736,2,7,1,2008.0,3.0,834.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1666,2004,2005,238.0,1782.0,1782,1782,2,7,2,2004.0,3.0,932.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1667,2007,2007,20.0,1508.0,1508,2520,2,10,1,2007.0,3.0,640.0,163000.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1668,2008,2008,284.0,1739.0,1743,1743,2,8,1,2008.0,3.0,927.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1669,2006,2006,122.0,1504.0,1531,1531,2,6,1,2006.0,3.0,700.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1670,2008,2008,285.0,1774.0,1808,1808,2,7,1,2008.0,3.0,850.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1671,2003,2004,418.0,1760.0,1760,1760,2,8,1,2003.0,2.0,583.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1672,2003,2003,724.0,2452.0,2452,2452,2,10,1,2003.0,3.0,886.0,163000.0,8.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1673,2003,2004,186.0,1082.0,1105,2400,3,10,1,2003.0,3.0,730.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1674,2006,2006,383.0,1598.0,1606,1606,2,6,1,2006.0,3.0,871.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1675,2005,2005,240.0,1358.0,1358,1358,2,6,1,2005.0,2.0,484.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1676,2005,2005,135.0,1306.0,1306,1306,2,5,1,2005.0,2.0,624.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1677,2007,2008,176.0,1350.0,1358,1358,2,6,1,2008.0,2.0,484.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1678,2004,2005,730.0,2492.0,2492,2492,2,8,1,2004.0,3.0,949.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1679,2003,2004,470.0,2200.0,2200,2200,2,8,1,2003.0,3.0,685.0,163000.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1680,2008,2009,308.0,1884.0,1884,1884,2,6,1,2008.0,2.0,649.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1681,2008,2008,500.0,1451.0,1456,1456,2,6,1,2008.0,2.0,539.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1682,2002,2003,270.0,1712.0,1712,1712,2,8,1,2002.0,3.0,701.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1683,2003,2003,163.0,1405.0,1405,1405,2,6,1,2003.0,2.0,478.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1684,2005,2005,0.0,728.0,728,1456,2,8,1,2005.0,2.0,390.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1685,2005,2006,0.0,745.0,745,1490,2,7,1,2005.0,2.0,392.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1686,2005,2006,16.0,1220.0,1220,1220,2,5,1,2005.0,2.0,397.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1687,2004,2005,0.0,384.0,744,1374,2,6,1,2004.0,2.0,400.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1688,2004,2005,200.0,868.0,868,1630,2,7,1,2004.0,2.0,436.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1689,2004,2004,0.0,846.0,846,1594,2,7,1,2004.0,2.0,434.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1690,2003,2003,0.0,782.0,806,1489,2,8,1,2003.0,2.0,400.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1691,2003,2003,0.0,698.0,698,1342,2,7,1,2003.0,2.0,393.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1692,2002,2002,0.0,870.0,878,2004,2,8,1,2002.0,3.0,644.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1693,2004,2004,0.0,384.0,744,1374,2,7,0,2004.0,2.0,400.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1694,2000,2000,0.0,794.0,819,1514,2,7,1,2000.0,2.0,394.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1695,1999,2000,0.0,384.0,774,1430,2,7,1,1999.0,2.0,400.0,163000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1696,1999,1999,210.0,1177.0,1223,2312,2,8,1,1999.0,3.0,658.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1697,1999,1999,0.0,384.0,774,1430,2,7,1,1999.0,2.0,410.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1698,2000,2000,150.0,1455.0,1466,2687,2,10,2,2000.0,3.0,810.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1699,1994,1995,634.0,2024.0,2063,2063,2,7,2,1994.0,3.0,815.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,1995,1996,286.0,1070.0,1094,2061,2,7,1,1995.0,2.0,647.0,163000.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1701,1993,1994,372.0,1173.0,1215,2232,2,8,1,1993.0,2.0,623.0,163000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1702,2008,2008,240.0,1696.0,1696,1696,2,7,0,2008.0,3.0,972.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1703,2008,2008,294.0,1614.0,1658,1658,2,7,1,2008.0,3.0,726.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1704,2007,2007,260.0,1702.0,1702,1702,2,7,1,2007.0,3.0,844.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1705,2006,2006,206.0,1422.0,1432,1432,2,7,1,2006.0,2.0,492.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1706,2005,2006,198.0,2458.0,2490,2490,2,9,2,2005.0,3.0,795.0,163000.0,8.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1707,2008,2009,0.0,1436.0,1436,1436,2,6,0,2008.0,2.0,529.0,163000.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1708,2008,2008,0.0,1402.0,1402,1402,2,7,0,2008.0,2.0,625.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1709,2007,2008,120.0,1530.0,1530,1530,2,7,1,2008.0,3.0,984.0,163000.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1710,2006,2007,238.0,1372.0,1448,1448,2,6,1,2006.0,2.0,692.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1711,2006,2006,121.0,900.0,909,1795,2,8,1,2006.0,3.0,782.0,163000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1712,2008,2009,288.0,1836.0,1836,1836,2,8,1,2009.0,2.0,517.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1713,2006,2007,0.0,1652.0,1662,1662,2,8,1,2006.0,3.0,711.0,163000.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1714,2003,2004,0.0,1553.0,1553,1553,2,6,0,2003.0,2.0,588.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1715,2003,2003,0.0,812.0,812,1653,2,6,0,2003.0,2.0,628.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1716,2007,2007,0.0,1218.0,1218,1218,1,6,0,2007.0,2.0,576.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1717,2006,2006,0.0,1141.0,1141,1141,1,6,0,2006.0,2.0,484.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1718,2004,2004,0.0,1158.0,1158,1158,1,5,0,1979.0,0.0,0.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1719,2004,2004,0.0,835.0,871,1812,2,8,0,2004.0,2.0,478.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1720,2004,2004,264.0,1512.0,1512,1512,2,6,0,2004.0,3.0,845.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1721,2004,2005,0.0,1114.0,1114,1114,1,6,0,2005.0,2.0,576.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1722,2004,2004,0.0,1114.0,1114,1114,1,6,0,1979.0,0.0,0.0,163000.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1723,2003,2004,0.0,1114.0,1114,1114,2,6,0,2004.0,2.0,576.0,163000.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1724,2008,2009,140.0,1450.0,1450,1450,2,6,0,2008.0,3.0,788.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1725,1996,1997,132.0,913.0,913,2122,2,8,1,1997.0,2.0,559.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1726,1992,1992,0.0,816.0,833,1730,2,6,0,1992.0,2.0,528.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1727,1990,1991,0.0,1332.0,1332,1332,2,5,0,1990.0,2.0,542.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1728,1994,1994,0.0,754.0,754,1540,2,6,0,1994.0,2.0,495.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1729,1986,1986,141.0,676.0,698,1400,2,6,0,1986.0,2.0,465.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1730,1981,1981,0.0,0.0,964,1882,2,8,2,1981.0,2.0,612.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,1962,1962,0.0,980.0,980,980,1,5,0,1969.0,2.0,400.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1732,1961,1961,0.0,864.0,864,864,1,5,0,1982.0,2.0,732.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1733,1961,1961,0.0,864.0,864,864,1,5,0,1961.0,1.0,440.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1734,1965,1965,0.0,1024.0,1020,1020,2,5,0,1965.0,1.0,288.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1735,1963,1995,0.0,912.0,912,912,1,6,0,1963.0,1.0,300.0,163000.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1736,1962,1962,60.0,912.0,912,912,1,6,0,1962.0,1.0,252.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1737,1980,1980,115.0,2014.0,2014,2014,2,6,2,1980.0,3.0,864.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1738,1991,2008,196.0,975.0,975,1755,2,7,1,1991.0,2.0,524.0,163000.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1739,2004,2005,0.0,1376.0,1376,3005,2,9,1,2004.0,3.0,704.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1740,2008,2008,280.0,1726.0,1726,1726,2,6,1,2008.0,2.0,561.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1741,2008,2008,252.0,1145.0,1256,1256,1,5,1,2008.0,2.0,641.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1742,2000,2000,513.0,756.0,756,1512,2,4,0,2000.0,2.0,440.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1743,1999,1999,218.0,691.0,713,1452,2,6,0,1999.0,2.0,506.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1744,1977,2008,450.0,1694.0,1694,1694,2,5,1,1977.0,2.0,642.0,163000.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1745,1981,1981,0.0,1740.0,1740,1740,1,7,0,1981.0,2.0,540.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1746,1976,1976,200.0,392.0,1487,2499,2,5,1,1976.0,2.0,527.0,163000.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1747,1974,1974,0.0,752.0,1285,2067,2,7,2,1974.0,2.0,784.0,163000.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1748,1967,1997,256.0,932.0,1271,2640,2,8,1,1967.0,2.0,515.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1749,1969,1969,128.0,1288.0,1336,1336,2,6,1,1969.0,2.0,502.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1750,1969,1969,200.0,1216.0,1216,1216,1,5,0,1969.0,1.0,336.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1751,1977,1992,283.0,908.0,1316,2288,1,8,2,1977.0,2.0,520.0,163000.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1752,1967,1967,0.0,864.0,864,864,1,5,0,1967.0,1.0,312.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1753,1967,1967,0.0,1568.0,1568,1568,1,7,0,1967.0,2.0,440.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1754,1974,1974,252.0,1165.0,1165,2061,2,8,1,1974.0,2.0,498.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1755,1971,1971,509.0,1232.0,1320,1320,2,5,1,1971.0,2.0,495.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1756,1960,1960,0.0,894.0,894,894,1,5,1,1988.0,2.0,396.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1757,1959,1959,0.0,864.0,864,864,1,5,0,1960.0,1.0,308.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1758,1957,1957,160.0,1040.0,1362,1362,1,6,1,1982.0,3.0,768.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1759,1956,1956,70.0,1048.0,1728,1728,2,7,1,1956.0,2.0,576.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1760,1961,1995,217.0,1313.0,1313,1313,1,6,1,1961.0,2.0,610.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1761,1964,1964,144.0,1292.0,1292,1292,1,6,2,1964.0,2.0,520.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1762,1965,1965,0.0,744.0,825,2140,2,7,1,1965.0,2.0,549.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1763,1961,1961,90.0,1208.0,1576,1576,1,7,1,1961.0,2.0,368.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1764,1955,1955,0.0,960.0,960,960,1,5,0,1955.0,1.0,330.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1765,1967,1967,0.0,1680.0,1691,1691,1,5,0,1967.0,2.0,550.0,163000.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1766,1961,1961,3.0,1453.0,1453,1453,2,6,1,1961.0,2.0,530.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1767,1966,2008,210.0,1562.0,1567,1567,2,5,2,1966.0,2.0,542.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1768,1956,1956,164.0,1169.0,1144,1144,1,6,0,1956.0,1.0,286.0,163000.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1769,1960,1960,128.0,1329.0,1329,1329,1,5,2,1960.0,2.0,441.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1770,1959,1998,0.0,988.0,988,988,2,6,0,1959.0,1.0,297.0,163000.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1771,1956,1956,0.0,1202.0,1202,1202,1,6,0,1956.0,1.0,304.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1772,1955,1955,0.0,1382.0,1382,1382,1,6,0,1955.0,1.0,350.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1773,1956,1956,0.0,1200.0,1200,1200,1,6,2,1956.0,1.0,294.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1774,1958,1958,657.0,1866.0,1866,1866,2,8,0,1958.0,2.0,495.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1775,1954,1954,80.0,1062.0,1062,1062,1,6,0,1954.0,1.0,297.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1776,1951,1951,0.0,631.0,1112,1112,1,5,0,1951.0,2.0,480.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1777,1945,1950,0.0,793.0,793,793,1,4,0,1945.0,1.0,240.0,163000.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1778,1952,2005,0.0,1031.0,1031,1031,1,5,0,1952.0,1.0,230.0,163000.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1779,1953,1953,140.0,0.0,1210,1210,1,7,0,1953.0,1.0,616.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,1948,1999,0.0,699.0,801,1527,1,6,1,1948.0,2.0,410.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1781,1950,1950,0.0,1200.0,1200,1200,1,6,0,1950.0,1.0,246.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1782,1958,1958,0.0,792.0,792,792,1,4,0,1958.0,1.0,366.0,163000.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1783,1939,2006,0.0,676.0,676,1352,2,7,0,1939.0,2.0,720.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1784,1900,2003,0.0,405.0,717,1039,1,6,0,1940.0,1.0,281.0,163000.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1785,1925,1950,0.0,1054.0,1078,1078,1,6,0,1987.0,1.0,264.0,163000.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
